varos,sorszam,valasztokorzet,lista,szavazatok,fidesz_aranya_valasztokorben,fidesz_aranya_teruleten,fidesz_aranya_diff,helyi_megjelentek_szama,atjelentkezett_megjelentek_szama,atjelentkezettek_aranya
"Kaposmérő",002,"Kaposmérő - 002",FIDESZ-KDNP,215,49.4252873563218,49.7275391959202,-0.302251839598362,443,0,0.0
"Budapest XVII. kerület",075,"Budapest XVII. kerület - 075",FIDESZ-KDNP,317,39.9747793190416,40.2786003966702,-0.303821077628562,796,0,0.0
"Oroszlány",006,"Oroszlány - 006",FIDESZ-KDNP,191,40.4661016949153,40.7701250428559,-0.304023347940678,480,0,0.0
Enying,003,"Enying - 003",FIDESZ-KDNP,277,52.561669829222,52.8663922964998,-0.304722467277792,534,0,0.0
"Őcsény",003,"Őcsény - 003",FIDESZ-KDNP,155,50.3246753246753,50.6309789696435,-0.306303644968182,310,0,0.0
"Földes",001,"Földes - 001",FIDESZ-KDNP,296,56.0606060606061,56.368375888053,-0.307769827446904,535,0,0.0
"Nyírbogát",003,"Nyírbogát - 003",FIDESZ-KDNP,443,66.3173652694611,66.6262703297437,-0.308905060282669,682,0,0.0
Gara,002,"Gara - 002",FIDESZ-KDNP,255,47.9323308270677,48.2423346785672,-0.310003851499573,534,15,2.73224043715847
"Tatabánya",002,"Tatabánya - 002",FIDESZ-KDNP,290,39.5095367847411,39.8195746882563,-0.310037903515152,735,0,0.0
"Csongrád",003,"Csongrád - 003",FIDESZ-KDNP,299,56.203007518797,56.5131747937255,-0.310167274928467,538,0,0.0
"Székesfehérvár",042,"Székesfehérvár - 042",FIDESZ-KDNP,338,46.814404432133,47.1295567163719,-0.315152284238962,724,0,0.0
Szolnok,044,"Szolnok - 044",FIDESZ-KDNP,335,39.5047169811321,39.8220710661513,-0.31735408501924,848,0,0.0
"Gencsapáti",002,"Gencsapáti - 002",FIDESZ-KDNP,500,58.2072176949942,58.5257786588178,-0.318560963823657,864,0,0.0
Dunaharaszti,014,"Dunaharaszti - 014",FIDESZ-KDNP,313,41.0761154855643,41.3970213129306,-0.320905827366275,766,0,0.0
Szank,002,"Szank - 002",FIDESZ-KDNP,430,66.8740279937792,67.1964124931302,-0.322384499351017,647,19,2.85285285285285
"Megyaszó",002,"Megyaszó - 002",FIDESZ-KDNP,235,58.8972431077694,59.2212236086033,-0.323980500833919,401,0,0.0
"Budapest XX. kerület",056,"Budapest XX. kerület - 056",FIDESZ-KDNP,242,38.6581469648562,38.9829052982452,-0.324758333388964,638,0,0.0
"Ságvár",001,"Ságvár - 001",FIDESZ-KDNP,273,52.8046421663443,53.1318808315998,-0.327238665255521,519,0,0.0
"Balatonszárszó",001,"Balatonszárszó - 001",FIDESZ-KDNP,310,48.062015503876,48.3920301161552,-0.330014612279271,648,132,16.9230769230769
"Érd",039,"Érd - 039",FIDESZ-KDNP,350,43.75,44.0812046811832,-0.331204681183245,803,0,0.0
"Budapest XV. kerület",042,"Budapest XV. kerület - 042",FIDESZ-KDNP,248,38.4496124031008,38.7852418523397,-0.335629449238944,652,0,0.0
"Erdőkertes",001,"Erdőkertes - 001",FIDESZ-KDNP,302,44.9404761904762,45.2773126330901,-0.336836442613922,679,145,17.5970873786408
"Kötegyán",002,"Kötegyán - 002",FIDESZ-KDNP,218,61.0644257703081,61.4017781025454,-0.337352332237238,362,21,5.48302872062663
Szolnok,035,"Szolnok - 035",FIDESZ-KDNP,199,39.484126984127,39.8220710661513,-0.337944082024336,506,0,0.0
"Hajdúdorog",004,"Hajdúdorog - 004",FIDESZ-KDNP,331,53.4733441033926,53.8148646446619,-0.341520541269375,624,0,0.0
"Pécs",098,"Pécs - 098",FIDESZ-KDNP,252,38.124054462935,38.4655803319637,-0.341525869028743,674,0,0.0
"Forró",001,"Forró - 001",FIDESZ-KDNP,343,62.0253164556962,62.3673005413945,-0.341984085698321,618,6,0.961538461538462
"Mohács",009,"Mohács - 009",FIDESZ-KDNP,160,57.7617328519856,58.1047812897314,-0.343048437745828,281,0,0.0
"Budapest IV. kerület",061,"Budapest IV. kerület - 061",FIDESZ-KDNP,299,35.7228195937873,36.0669015020653,-0.344081908277929,839,0,0.0
"Szentlőrinckáta",002,"Szentlőrinckáta - 002",FIDESZ-KDNP,217,54.3859649122807,54.7310535221302,-0.345088609849498,400,0,0.0
Karcsa,002,"Karcsa - 002",FIDESZ-KDNP,210,47.5113122171946,47.8574525157829,-0.346140298588345,448,0,0.0
"Budapest II. kerület",043,"Budapest II. kerület - 043",FIDESZ-KDNP,261,40.6542056074766,41.0033079897931,-0.349102382316495,649,0,0.0
"Pécel",001,"Pécel - 001",FIDESZ-KDNP,287,44.2901234567901,44.6402595839416,-0.350136127151465,654,0,0.0
"Budapest X. kerület",071,"Budapest X. kerület - 071",FIDESZ-KDNP,246,38.4375,38.7879054710566,-0.350405471056611,644,0,0.0
"Budapest VIII. kerület",024,"Budapest VIII. kerület - 024",FIDESZ-KDNP,228,39.8601398601399,40.2132187543723,-0.353078894232475,576,0,0.0
"Gyömrő",009,"Gyömrő - 009",FIDESZ-KDNP,199,42.9805615550756,43.333724884206,-0.353163329130446,474,0,0.0
Ercsi,007,"Ercsi - 007",FIDESZ-KDNP,76,52.7777777777778,53.1314414069322,-0.353663629154426,146,0,0.0
"Gyomaendrőd",005,"Gyomaendrőd - 005",FIDESZ-KDNP,224,47.96573875803,48.3198851776897,-0.354146419659706,472,0,0.0
"Százhalombatta",007,"Százhalombatta - 007",FIDESZ-KDNP,270,39.7643593519882,40.1223760382781,-0.358016686289858,684,0,0.0
Miskolc,045,"Miskolc - 045",FIDESZ-KDNP,188,39.4957983193277,39.8552204069502,-0.359422087622448,480,0,0.0
"Gyenesdiás",001,"Gyenesdiás - 001",FIDESZ-KDNP,361,52.6239067055394,52.9846378739507,-0.360731168411299,692,98,12.4050632911392
Balassagyarmat,009,"Balassagyarmat - 009",FIDESZ-KDNP,212,41.3255360623782,41.6870365710085,-0.361500508630364,517,0,0.0
"Győr",020,"Győr - 020",FIDESZ-KDNP,281,48.8695652173913,49.2317990574674,-0.362233840076094,577,0,0.0
Tiszasziget,001,"Tiszasziget - 001",FIDESZ-KDNP,260,51.792828685259,52.1561042651101,-0.363275579851141,507,47,8.48375451263538
"Szárliget",001,"Szárliget - 001",FIDESZ-KDNP,291,40.6424581005587,41.0057528598031,-0.363294759244482,724,43,5.60625814863103
Csenger,005,"Csenger - 005",FIDESZ-KDNP,309,54.3057996485061,54.6693687763937,-0.363569127887565,574,0,0.0
"Érd",033,"Érd - 033",FIDESZ-KDNP,386,43.7146092865232,44.0812046811832,-0.366595394660031,888,0,0.0
Szeged,004,"Szeged - 004",FIDESZ-KDNP,323,37.1691599539701,37.5377626896143,-0.368602735644238,871,0,0.0
"Budapest XXII. kerület",035,"Budapest XXII. kerület - 035",FIDESZ-KDNP,348,40.8450704225352,41.217971905954,-0.372901483418808,858,0,0.0
Debrecen,124,"Debrecen - 124",FIDESZ-KDNP,293,48.5099337748344,48.8831492940873,-0.373215519252881,610,0,0.0
"Békés",013,"Békés - 013",FIDESZ-KDNP,336,59.2592592592593,59.6325181589068,-0.373258899647539,573,0,0.0
"Méhkerék",002,"Méhkerék - 002",FIDESZ-KDNP,292,49.1582491582492,49.5320435998402,-0.373794441591052,613,9,1.44694533762058
"Kemendollár",001,"Kemendollár - 001",FIDESZ-KDNP,55,62.5,62.8765060240964,-0.376506024096386,88,0,0.0
"Gyál",007,"Gyál - 007",FIDESZ-KDNP,296,41.8670438472419,42.2437304005049,-0.376686553263035,717,0,0.0
Ajka,018,"Ajka - 018",FIDESZ-KDNP,289,44.945567651633,45.3228528448999,-0.3772851932669,645,0,0.0
"Ceglédbercel",002,"Ceglédbercel - 002",FIDESZ-KDNP,227,46.1382113821138,46.5167207791266,-0.378509397012763,503,0,0.0
Zalaegerszeg,040,"Zalaegerszeg - 040",FIDESZ-KDNP,383,49.1025641025641,49.4820238141564,-0.379459711592283,782,0,0.0
"Bágyogszovát",001,"Bágyogszovát - 001",FIDESZ-KDNP,280,67.6328502415459,68.0126104068765,-0.379760165330595,416,10,2.34741784037559
"Jászfelsőszentgyörgy",002,"Jászfelsőszentgyörgy - 002",FIDESZ-KDNP,218,52.6570048309179,53.0373631749526,-0.380358344034725,431,10,2.26757369614512
"Kaposvár",042,"Kaposvár - 042",FIDESZ-KDNP,283,43.0745814307458,43.4576231121415,-0.383041681395675,660,0,0.0
Dabas,013,"Dabas - 013",FIDESZ-KDNP,327,55.3299492385787,55.714336420023,-0.384387181444367,597,0,0.0
"Várpalota",006,"Várpalota - 006",FIDESZ-KDNP,306,46.1538461538462,46.5432244935052,-0.389378339659039,667,0,0.0
"Székesfehérvár",030,"Székesfehérvár - 030",FIDESZ-KDNP,344,46.7391304347826,47.1295567163719,-0.39042628158932,742,0,0.0
Kecel,003,"Kecel - 003",FIDESZ-KDNP,362,57.6433121019108,58.0344852145451,-0.391173112634327,629,0,0.0
"Budapest XV. kerület",046,"Budapest XV. kerület - 046",FIDESZ-KDNP,248,38.390092879257,38.7852418523397,-0.395148973082748,648,0,0.0
"Budapest XVIII. kerület",066,"Budapest XVIII. kerület - 066",FIDESZ-KDNP,198,38.671875,39.069729526465,-0.397854526464968,518,0,0.0
"Dunaújváros",033,"Dunaújváros - 033",FIDESZ-KDNP,198,36.734693877551,37.1331949547494,-0.398501077198361,547,0,0.0
"Budapest XVI. kerület",042,"Budapest XVI. kerület - 042",FIDESZ-KDNP,289,41.2857142857143,41.6850912149879,-0.399376929273664,704,0,0.0
"Vác",011,"Vác - 011",FIDESZ-KDNP,291,46.4856230031949,46.8876635682735,-0.402040565078579,652,681,51.0877719429857
"Vác",005,"Vác - 005",FIDESZ-KDNP,324,46.4849354375897,46.8876635682735,-0.402728130683798,698,0,0.0
"Tác",001,"Tác - 001",FIDESZ-KDNP,280,57.8512396694215,58.2546241637151,-0.403384494293583,486,11,2.21327967806841
"Rétság",002,"Rétság - 002",FIDESZ-KDNP,373,48.5045513654096,48.9098099292802,-0.405258563870532,772,0,0.0
"Ófehértó",001,"Ófehértó - 001",FIDESZ-KDNP,357,60.9215017064846,61.3268925855258,-0.405390879041143,603,6,0.985221674876847
"Pécs",046,"Pécs - 046",FIDESZ-KDNP,204,38.0597014925373,38.4655803319637,-0.405878839426379,537,0,0.0
"Lőrinci",003,"Lőrinci - 003",FIDESZ-KDNP,253,48.1904761904762,48.5967655732156,-0.406289382739438,534,0,0.0
Szolnok,022,"Szolnok - 022",FIDESZ-KDNP,175,39.4144144144144,39.8220710661513,-0.4076566517369,446,0,0.0
Debrecen,119,"Debrecen - 119",FIDESZ-KDNP,302,48.4751203852327,48.8831492940873,-0.408028908854575,623,0,0.0
"Budapest X. kerület",062,"Budapest X. kerület - 062",FIDESZ-KDNP,213,38.3783783783784,38.7879054710566,-0.409527092678232,558,0,0.0
"Budapest XIII. kerület",048,"Budapest XIII. kerület - 048",FIDESZ-KDNP,239,30.8785529715762,31.2903254193305,-0.411772447754295,774,0,0.0
"Téglás",003,"Téglás - 003",FIDESZ-KDNP,294,49.746192893401,50.1585435494375,-0.412350656036509,600,0,0.0
Szeged,008,"Szeged - 008",FIDESZ-KDNP,284,37.124183006536,37.5377626896143,-0.413579683078368,769,0,0.0
"Pálmonostora",001,"Pálmonostora - 001",FIDESZ-KDNP,292,68.5446009389671,68.9590754114789,-0.414474472511785,435,11,2.46636771300448
"Budapest XXII. kerület",031,"Budapest XXII. kerület - 031",FIDESZ-KDNP,386,40.8033826638478,41.217971905954,-0.414589242106238,953,0,0.0
"Budapest II. kerület",036,"Budapest II. kerület - 036",FIDESZ-KDNP,291,40.5857740585774,41.0033079897931,-0.417533931215722,732,0,0.0
"Érd",004,"Érd - 004",FIDESZ-KDNP,310,43.6619718309859,44.0812046811832,-0.419232850197332,713,0,0.0
"Sárvár",001,"Sárvár - 001",FIDESZ-KDNP,336,56.5656565656566,56.9853183316101,-0.419661765953556,596,0,0.0
Kartal,001,"Kartal - 001",FIDESZ-KDNP,302,55.0091074681239,55.4303297218533,-0.421222253729482,552,50,8.30564784053156
Anarcs,001,"Anarcs - 001",FIDESZ-KDNP,280,54.4747081712062,54.8969285536882,-0.422220382481996,519,4,0.764818355640535
Kistelek,003,"Kistelek - 003",FIDESZ-KDNP,334,51.3056835637481,51.7316284596852,-0.425944895937086,667,0,0.0
Sopron,025,"Sopron - 025",FIDESZ-KDNP,221,50.2272727272727,50.6537473205367,-0.426474593263933,442,0,0.0
"Tokodaltáró",002,"Tokodaltáró - 002",FIDESZ-KDNP,229,42.8838951310861,43.3110983176251,-0.427203186539003,538,0,0.0
"Budapest VI. kerület",017,"Budapest VI. kerület - 017",FIDESZ-KDNP,224,36.6612111292962,37.0924979718368,-0.431286842540558,614,0,0.0
Eger,026,"Eger - 026",FIDESZ-KDNP,278,43.3697347893916,43.8019274245268,-0.432192635135252,641,0,0.0
Tengelic,004,"Tengelic - 004",FIDESZ-KDNP,201,57.1022727272727,57.534654743272,-0.432382015999302,363,0,0.0
"Maglód",006,"Maglód - 006",FIDESZ-KDNP,331,43.9575033200531,44.3903147288598,-0.432811408806728,763,0,0.0
"Gyöngyös",021,"Gyöngyös - 021",FIDESZ-KDNP,200,35.84229390681,36.2836194426877,-0.441325535877638,561,0,0.0
Ajka,006,"Ajka - 006",FIDESZ-KDNP,241,44.87895716946,45.3228528448999,-0.443895675439904,539,0,0.0
"Budapest XIV. kerület",027,"Budapest XIV. kerület - 027",FIDESZ-KDNP,342,35.1851851851852,35.6335037559549,-0.448318570769764,977,0,0.0
"Hódmezővásárhely",005,"Hódmezővásárhely - 005",FIDESZ-KDNP,250,48.7329434697856,49.1820473129461,-0.44910384316055,515,0,0.0
"Budapest XVI. kerület",036,"Budapest XVI. kerület - 036",FIDESZ-KDNP,287,41.235632183908,41.6850912149879,-0.449459031079904,701,0,0.0
"Nyíregyháza",010,"Nyíregyháza - 010",FIDESZ-KDNP,264,42.24,42.6901378033,-0.450137803299967,632,0,0.0
Miskolc,048,"Miskolc - 048",FIDESZ-KDNP,225,39.4045534150613,39.8552204069502,-0.450666991888887,575,0,0.0
"Magyarbánhegyes",003,"Magyarbánhegyes - 003",FIDESZ-KDNP,161,47.9166666666667,48.3699245429511,-0.453257876284411,342,0,0.0
"Békés",002,"Békés - 002",FIDESZ-KDNP,345,59.1766723842196,59.6325181589068,-0.455845774687241,606,0,0.0
"Budapest XI. kerület",034,"Budapest XI. kerület - 034",FIDESZ-KDNP,194,39.6728016359918,40.1311278606996,-0.458326224707761,490,0,0.0
Albertirsa,002,"Albertirsa - 002",FIDESZ-KDNP,217,48.1152993348115,48.5737813429777,-0.458482008166193,456,152,25.0
Csolnok,003,"Csolnok - 003",FIDESZ-KDNP,222,36.5733113673806,37.0319710876093,-0.458659720228724,609,0,0.0
"Ráckeresztúr",002,"Ráckeresztúr - 002",FIDESZ-KDNP,271,51.5209125475285,51.981595196361,-0.460682648832467,533,0,0.0
"Komló",022,"Komló - 022",FIDESZ-KDNP,140,38.4615384615385,38.9233359241907,-0.461797462652235,368,0,0.0
"Pécs",047,"Pécs - 047",FIDESZ-KDNP,114,38.0,38.4655803319637,-0.465580331963693,304,3141,91.1756168359942
"Sátoraljaújhely",010,"Sátoraljaújhely - 010",FIDESZ-KDNP,222,42.3664122137405,42.8343287942594,-0.467916580518995,530,0,0.0
"Szekszárd",026,"Szekszárd - 026",FIDESZ-KDNP,224,46.6666666666667,47.1350639786605,-0.46839731199384,485,0,0.0
"Budapest XV. kerület",058,"Budapest XV. kerület - 058",FIDESZ-KDNP,223,38.3161512027491,38.7852418523397,-0.469090649590569,588,0,0.0
"Gyomaendrőd",010,"Gyomaendrőd - 010",FIDESZ-KDNP,189,47.8481012658228,48.3198851776897,-0.4717839118669,400,57,12.472647702407
"Algyő",001,"Algyő - 001",FIDESZ-KDNP,321,42.0157068062827,42.4876119727513,-0.471905166468531,766,0,0.0
"Jászdózsa",003,"Jászdózsa - 003",FIDESZ-KDNP,194,52.4324324324324,52.9067958715017,-0.474363439069322,379,9,2.31958762886598
Szerencs,005,"Szerencs - 005",FIDESZ-KDNP,218,46.6809421841542,47.1555223543733,-0.47458017021912,472,0,0.0
"Dombóvár",005,"Dombóvár - 005",FIDESZ-KDNP,246,50.2040816326531,50.6788559222575,-0.474774289604419,491,0,0.0
"Gellénháza",002,"Gellénháza - 002",FIDESZ-KDNP,191,55.5232558139535,55.9990379789192,-0.4757821649657,346,0,0.0
"Pécs",027,"Pécs - 027",FIDESZ-KDNP,291,37.9895561357702,38.4655803319637,-0.476024196193457,772,0,0.0
"Nyírgyulaj",002,"Nyírgyulaj - 002",FIDESZ-KDNP,292,57.9365079365079,58.413981450933,-0.477473514425014,516,0,0.0
Szerencs,008,"Szerencs - 008",FIDESZ-KDNP,281,46.6777408637874,47.1555223543733,-0.477781490585919,602,0,0.0
"Palotás",002,"Palotás - 002",FIDESZ-KDNP,234,52.0,52.4778325123153,-0.477832512315274,450,0,0.0
"Bük",001,"Bük - 001",FIDESZ-KDNP,363,62.6943005181347,63.1728370292248,-0.478536511090084,580,0,0.0
"Ócsa",008,"Ócsa - 008",FIDESZ-KDNP,52,53.6082474226804,54.0877805019788,-0.479533079298356,97,0,0.0
"Budapest XII. kerület",009,"Budapest XII. kerület - 009",FIDESZ-KDNP,304,42.0470262793914,42.5293651757483,-0.4823388963569,724,0,0.0
"Mélykút",001,"Mélykút - 001",FIDESZ-KDNP,304,59.375,59.8578791047921,-0.482879104792069,518,0,0.0
Paks,010,"Paks - 010",FIDESZ-KDNP,330,52.132701421801,52.6180978937345,-0.485396471933569,634,0,0.0
Nagykanizsa,026,"Nagykanizsa - 026",FIDESZ-KDNP,350,44.8143405889885,45.2998729671323,-0.485532378143844,783,0,0.0
Esztergom,008,"Esztergom - 008",FIDESZ-KDNP,215,46.137339055794,46.6232680908854,-0.485929035091402,468,0,0.0
"Piliscsév",001,"Piliscsév - 001",FIDESZ-KDNP,330,47.6878612716763,48.1739729489552,-0.48611167727892,696,30,4.13223140495868
Iklad,002,"Iklad - 002",FIDESZ-KDNP,215,40.2621722846442,40.7504214897541,-0.488249205109923,544,0,0.0
"Pátka",002,"Pátka - 002",FIDESZ-KDNP,253,56.2222222222222,56.7111111111111,-0.488888888888894,454,0,0.0
"Tarján",001,"Tarján - 001",FIDESZ-KDNP,296,44.8484848484849,45.3381921473201,-0.489707298835285,677,32,4.51339915373766
"Litér",001,"Litér - 001",FIDESZ-KDNP,267,45.4855195911414,45.9799392827502,-0.49441969160879,589,16,2.64462809917355
"Gutorfölde",001,"Gutorfölde - 001",FIDESZ-KDNP,240,52.5164113785558,53.0125916541902,-0.49618027563438,458,9,1.9271948608137
"Tatabánya",014,"Tatabánya - 014",FIDESZ-KDNP,232,39.3220338983051,39.8195746882563,-0.497540789951209,594,0,0.0
Kakucs,002,"Kakucs - 002",FIDESZ-KDNP,216,53.3333333333333,53.8310600622158,-0.497726728882505,408,21,4.89510489510489
"Törökszentmiklós",006,"Törökszentmiklós - 006",FIDESZ-KDNP,318,44.851904090268,45.3511825655747,-0.499278475306731,724,0,0.0
"Jászszentandrás",002,"Jászszentandrás - 002",FIDESZ-KDNP,405,53.5714285714286,54.0720711073035,-0.500642535874917,760,0,0.0
"Pécs",089,"Pécs - 089",FIDESZ-KDNP,164,37.962962962963,38.4655803319637,-0.502617369000731,435,0,0.0
Debrecen,074,"Debrecen - 074",FIDESZ-KDNP,433,48.3798882681564,48.8831492940873,-0.503261025930897,900,0,0.0
"Szigetszentmiklós",019,"Szigetszentmiklós - 019",FIDESZ-KDNP,258,39.2694063926941,39.7755409947818,-0.50613460208772,662,0,0.0
"Nyírkáta",001,"Nyírkáta - 001",FIDESZ-KDNP,367,77.4261603375527,77.932411023795,-0.506250686242211,490,7,1.40845070422535
Becsehely,002,"Becsehely - 002",FIDESZ-KDNP,184,46.4646464646465,46.9713316209753,-0.506685156328857,397,0,0.0
Abony,005,"Abony - 005",FIDESZ-KDNP,244,56.221198156682,56.7279310807552,-0.506732924073148,442,0,0.0
"Siófok",014,"Siófok - 014",FIDESZ-KDNP,300,47.0957613814757,47.602562126952,-0.50680074547634,640,0,0.0
"Budapest XX. kerület",021,"Budapest XX. kerület - 021",FIDESZ-KDNP,237,38.474025974026,38.9829052982452,-0.508879324219222,621,0,0.0
"Mátészalka",009,"Mátészalka - 009",FIDESZ-KDNP,261,47.027027027027,47.5360640304322,-0.509037003405197,562,104,15.6156156156156
Nagymaros,001,"Nagymaros - 001",FIDESZ-KDNP,351,56.25,56.7597518977699,-0.509751897769853,635,0,0.0
"Budapest XIII. kerület",036,"Budapest XIII. kerület - 036",FIDESZ-KDNP,229,30.7795698924731,31.2903254193305,-0.510755526857405,747,0,0.0
"Budapest XVIII. kerület",005,"Budapest XVIII. kerület - 005",FIDESZ-KDNP,337,38.558352402746,39.069729526465,-0.511377123718972,883,0,0.0
"Győr",056,"Győr - 056",FIDESZ-KDNP,342,48.7179487179487,49.2317990574674,-0.513850339518683,704,0,0.0
"Salgótarján",024,"Salgótarján - 024",FIDESZ-KDNP,178,44.9494949494949,45.4633500828422,-0.513855133347228,398,0,0.0
"Mezőkövesd",014,"Mezőkövesd - 014",FIDESZ-KDNP,238,48.1781376518219,48.6931762482353,-0.515038596413419,499,0,0.0
"Budapest XIII. kerület",028,"Budapest XIII. kerület - 028",FIDESZ-KDNP,212,30.7692307692308,31.2903254193305,-0.521094650099755,698,0,0.0
"Budapest VII. kerület",032,"Budapest VII. kerület - 032",FIDESZ-KDNP,251,36.4825581395349,37.0039777058329,-0.521419566298022,693,0,0.0
"Ászár",001,"Ászár - 001",FIDESZ-KDNP,262,53.6885245901639,54.2114678378071,-0.522943247643212,492,0,0.0
Kenderes,003,"Kenderes - 003",FIDESZ-KDNP,266,63.0331753554502,63.5591285284905,-0.525953173040222,431,0,0.0
"Dunaújváros",011,"Dunaújváros - 011",FIDESZ-KDNP,164,36.6071428571429,37.1331949547494,-0.526052097606531,455,0,0.0
"Budapest VII. kerület",027,"Budapest VII. kerület - 027",FIDESZ-KDNP,267,36.4754098360656,37.0039777058329,-0.528567869767329,735,0,0.0
"Budapest XVI. kerület",044,"Budapest XVI. kerület - 044",FIDESZ-KDNP,321,41.1538461538462,41.6850912149879,-0.531245061141796,782,0,0.0
"Pápa",016,"Pápa - 016",FIDESZ-KDNP,323,52.4350649350649,52.9664006621331,-0.531335727068189,620,0,0.0
Bag,004,"Bag - 004",FIDESZ-KDNP,261,53.4836065573771,54.0161426728704,-0.532536115493308,493,0,0.0
Kiszombor,004,"Kiszombor - 004",FIDESZ-KDNP,252,49.7041420118343,50.2381431046199,-0.534001092785616,513,0,0.0
Szuha,002,"Szuha - 002",FIDESZ-KDNP,21,40.3846153846154,40.9195804195804,-0.534965034965033,63,0,0.0
"Törökszentmiklós",003,"Törökszentmiklós - 003",FIDESZ-KDNP,350,44.8143405889885,45.3511825655747,-0.536841976586238,798,0,0.0
"Budapest III. kerület",053,"Budapest III. kerület - 053",FIDESZ-KDNP,214,36.3945578231293,36.9315427352004,-0.536984912071176,591,0,0.0
"Budapest IX. kerület",002,"Budapest IX. kerület - 002",FIDESZ-KDNP,171,37.0932754880694,37.6332935320301,-0.540018043960686,469,0,0.0
"Mórahalom",002,"Mórahalom - 002",FIDESZ-KDNP,344,62.2061482820977,62.7511935363619,-0.545045254264224,564,0,0.0
"Fertőszentmiklós",002,"Fertőszentmiklós - 002",FIDESZ-KDNP,377,61.2012987012987,61.7470290623696,-0.545730361070888,619,39,5.92705167173252
Karcag,002,"Karcag - 002",FIDESZ-KDNP,294,58.2178217821782,58.7652962973405,-0.547474515162286,511,0,0.0
"Gyöngyössolymos",002,"Gyöngyössolymos - 002",FIDESZ-KDNP,272,41.2746585735964,41.8276575732945,-0.552998999698161,666,0,0.0
"Iváncsa",001,"Iváncsa - 001",FIDESZ-KDNP,361,49.7245179063361,50.2782952617913,-0.553777355455253,736,23,3.03030303030303
Kaba,001,"Kaba - 001",FIDESZ-KDNP,315,58.4415584415584,58.9953652160873,-0.553806774528873,547,28,4.8695652173913
"Tét",003,"Tét - 003",FIDESZ-KDNP,498,67.479674796748,68.035426477294,-0.55575168054601,744,0,0.0
"Nyíradony",003,"Nyíradony - 003",FIDESZ-KDNP,320,67.3684210526316,67.9242776637292,-0.555856611097582,481,0,0.0
"Budapest III. kerület",004,"Budapest III. kerület - 004",FIDESZ-KDNP,275,36.3756613756614,36.9315427352004,-0.55588135953905,759,0,0.0
"Kozármisleny",002,"Kozármisleny - 002",FIDESZ-KDNP,240,40.4721753794266,41.0305882264253,-0.558412846998699,616,87,12.375533428165
